"Datum","Bundesland","Mean(temp_max_month)","Mean(temp_min_month)","Mean(snow_height_final)","zamg_temp","Mean(sun_hours_final)","Mean(rr_final)","era5_temp","Temp_final","Sum(SA_Nächtigungen)","Month","Year","Sesson","Month (#1)","Year (#1)","month_sin","month_cos"
"1974-05-01","Salzburg",5.593548387096774,-0.9806451612903228,,2.316129032258064,137.76666666666665,93.23333333333333,4.16310293010755,2.316129032258064,724917,5,1974,"Sommer_Neben",5,1974,0.49999999999999994,-0.8660254037844387
"1974-05-01","Steiermark",18.71290322580645,7.29032258064516,,13.033333333333333,176.93333333333334,40.43333333333333,12.030909583333344,13.033333333333333,477978,5,1974,"Sommer_Neben",5,1974,0.49999999999999994,-0.8660254037844387
"1974-05-01","Tirol",18.36021505376344,6.796774193548388,,12.604301075268815,189.24999999999991,54.233333333333334,3.807028185483893,12.604301075268815,833600,5,1974,"Sommer_Neben",5,1974,0.49999999999999994,-0.8660254037844387
"1974-05-01","Vorarlberg",17.291935483870965,7.625806451612903,,12.115725806451607,188.60000000000002,158.1,7.61066209677422,12.115725806451607,179961,5,1974,"Sommer_Neben",5,1974,0.49999999999999994,-0.8660254037844387
"1974-05-01","Wien",18.38279569892473,9.04516129032258,,13.358557347670255,174.3000000000001,39.76666666666668,13.753306155913993,13.358557347670255,393827,5,1974,"Sommer_Neben",5,1974,0.49999999999999994,-0.8660254037844387
"1974-06-01","Burgenland",22.060000000000006,11.543333333333333,,16.816666666666663,192.6999999999999,53.300000000000004,16.163700041666687,16.816666666666663,151485,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Kärnten",16.73111111111111,7.964444444444445,,12.37,177.5999999999999,165.13333333333333,12.851495875000024,12.37,1715858,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Niederösterreich",19.67666666666667,9.036666666666667,,14.384768518518518,167.2,105.13333333333334,14.275416888888913,14.384768518518518,621440,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Oberösterreich",18.48,9.316666666666668,,13.923333333333334,175.70000000000007,139.35,14.06965169444447,13.923333333333334,853049,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Salzburg",7.953333333333336,1.27,,4.614444444444445,117.03333333333327,196.83333333333331,8.476587805555573,4.614444444444445,1574892,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Steiermark",21.03222222222222,10.15111111111111,,15.617777777777777,174.0666666666667,84.80000000000001,14.409714305555578,15.617777777777777,791230,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Tirol",20.18111111111111,9.486666666666665,,14.856666666666667,177.99999999999997,115.5,6.98123970833336,14.856666666666667,2520253,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Vorarlberg",19.93333333333333,10.684999999999999,,14.900277777777777,184.29999999999995,189.20000000000002,11.005056208333349,14.900277777777777,471523,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-06-01","Wien",20.954444444444444,11.335555555555555,,15.717870370370369,178.8,81.32222222222224,15.974717027777821,15.717870370370369,412228,6,1974,"Sommer_Neben",6,1974,0.00000000000000012246467991473532,-1
"1974-07-01","Burgenland",24.732258064516127,13.83225806451613,,19.29677419354839,196.39999999999995,57.199999999999996,18.790344704301077,19.29677419354839,299943,7,1974,"Sommer_Haupt",7,1974,-0.4999999999999997,-0.8660254037844388
"1974-07-01","Kärnten",20.434408602150537,10.461290322580643,,15.47204301075269,262.95,127.09999999999998,16.201177728494663,15.47204301075269,4995700,7,1974,"Sommer_Haupt",7,1974,-0.4999999999999997,-0.8660254037844388
"1974-07-01","Niederösterreich",22.19139784946237,11.207526881720428,,16.777732974910393,201.2999999999999,92.96666666666668,16.920370645161306,16.777732974910393,991636,7,1974,"Sommer_Haupt",7,1974,-0.4999999999999997,-0.8660254037844388
"1974-07-01","Oberösterreich",20.91935483870968,11.580645161290322,,16.274193548387096,190.09999999999994,118.44999999999999,16.638430577957003,16.274193548387096,1906121,7,1974,"Sommer_Haupt",7,1974,-0.4999999999999997,-0.8660254037844388
"1974-07-01","Salzburg",11.549462365591397,4.0559139784946225,,7.81720430107527,158.53333333333336,185.3,11.769427956989281,7.81720430107527,3487858,7,1974,"Sommer_Haupt",7,1974,-0.4999999999999997,-0.8660254037844388
