"SA_Bundesland(AT)","SA_Datum","Sum(SA_Nächtigungen)","Month","Year","Sesson"
"Burgenland","2009-08-01",510925,8,2009,"Sommer_Haupt"
"Burgenland","2009-09-01",280762,9,2009,"Sommer_Neben"
"Burgenland","2009-10-01",205217,10,2009,"Übergang"
"Burgenland","2009-11-01",153818,11,2009,"Übergang"
"Burgenland","2009-12-01",128130,12,2009,"Winter_Haupt"
"Burgenland","2010-01-01",131614,1,2010,"Winter_Haupt"
"Burgenland","2010-02-01",130253,2,2010,"Winter_Haupt"
"Burgenland","2010-03-01",155250,3,2010,"Winter_Haupt"
"Burgenland","2010-04-01",193387,4,2010,"Übergang"
"Burgenland","2010-05-01",283356,5,2010,"Sommer_Neben"
"Burgenland","2010-06-01",294760,6,2010,"Sommer_Neben"
"Burgenland","2010-07-01",419563,7,2010,"Sommer_Haupt"
"Burgenland","2010-08-01",525387,8,2010,"Sommer_Haupt"
"Burgenland","2010-09-01",278944,9,2010,"Sommer_Neben"
"Burgenland","2010-10-01",214630,10,2010,"Übergang"
"Burgenland","2010-11-01",163604,11,2010,"Übergang"
"Burgenland","2010-12-01",118767,12,2010,"Winter_Haupt"
"Burgenland","2011-01-01",129004,1,2011,"Winter_Haupt"
"Burgenland","2011-02-01",131908,2,2011,"Winter_Haupt"
"Burgenland","2011-03-01",139592,3,2011,"Winter_Haupt"
"Burgenland","2011-04-01",211244,4,2011,"Übergang"
"Burgenland","2011-05-01",257515,5,2011,"Sommer_Neben"
"Burgenland","2011-06-01",343000,6,2011,"Sommer_Neben"
"Burgenland","2011-07-01",413859,7,2011,"Sommer_Haupt"
"Burgenland","2011-08-01",517345,8,2011,"Sommer_Haupt"
"Burgenland","2011-09-01",281631,9,2011,"Sommer_Neben"
"Burgenland","2011-10-01",210534,10,2011,"Übergang"
"Burgenland","2011-11-01",165230,11,2011,"Übergang"
"Burgenland","2011-12-01",130632,12,2011,"Winter_Haupt"
"Burgenland","2012-01-01",136241,1,2012,"Winter_Haupt"
"Burgenland","2012-02-01",135387,2,2012,"Winter_Haupt"
"Burgenland","2012-03-01",148904,3,2012,"Winter_Haupt"
"Burgenland","2012-04-01",215632,4,2012,"Übergang"
"Burgenland","2012-05-01",278023,5,2012,"Sommer_Neben"
"Burgenland","2012-06-01",292632,6,2012,"Sommer_Neben"
"Burgenland","2012-07-01",409253,7,2012,"Sommer_Haupt"
"Burgenland","2012-08-01",519743,8,2012,"Sommer_Haupt"
"Burgenland","2012-09-01",291135,9,2012,"Sommer_Neben"
"Burgenland","2012-10-01",211959,10,2012,"Übergang"
"Burgenland","2012-11-01",178999,11,2012,"Übergang"
"Burgenland","2012-12-01",120268,12,2012,"Winter_Haupt"
"Burgenland","2013-01-01",132214,1,2013,"Winter_Haupt"
"Burgenland","2013-02-01",131348,2,2013,"Winter_Haupt"
"Burgenland","2013-03-01",164265,3,2013,"Winter_Haupt"
"Burgenland","2013-04-01",185187,4,2013,"Übergang"
"Burgenland","2013-05-01",297188,5,2013,"Sommer_Neben"
"Burgenland","2013-06-01",277618,6,2013,"Sommer_Neben"
"Burgenland","2013-07-01",408485,7,2013,"Sommer_Haupt"
"Burgenland","2013-08-01",488491,8,2013,"Sommer_Haupt"
"Burgenland","2013-09-01",264880,9,2013,"Sommer_Neben"
"Burgenland","2013-10-01",203316,10,2013,"Übergang"
"Burgenland","2013-11-01",179336,11,2013,"Übergang"
"Burgenland","2013-12-01",120986,12,2013,"Winter_Haupt"
"Burgenland","2014-01-01",134326,1,2014,"Winter_Haupt"
"Burgenland","2014-02-01",142631,2,2014,"Winter_Haupt"
"Burgenland","2014-03-01",147200,3,2014,"Winter_Haupt"
"Burgenland","2014-04-01",212755,4,2014,"Übergang"
"Burgenland","2014-05-01",285051,5,2014,"Sommer_Neben"
"Burgenland","2014-06-01",319551,6,2014,"Sommer_Neben"
"Burgenland","2014-07-01",403168,7,2014,"Sommer_Haupt"
"Burgenland","2014-08-01",494104,8,2014,"Sommer_Haupt"
"Burgenland","2014-09-01",260709,9,2014,"Sommer_Neben"
"Burgenland","2014-10-01",206019,10,2014,"Übergang"
"Burgenland","2014-11-01",171534,11,2014,"Übergang"
"Burgenland","2014-12-01",135883,12,2014,"Winter_Haupt"
"Burgenland","2015-01-01",133950,1,2015,"Winter_Haupt"
"Burgenland","2015-02-01",135761,2,2015,"Winter_Haupt"
"Burgenland","2015-03-01",148851,3,2015,"Winter_Haupt"
"Burgenland","2015-04-01",201030,4,2015,"Übergang"
"Burgenland","2015-05-01",292559,5,2015,"Sommer_Neben"
"Burgenland","2015-06-01",304683,6,2015,"Sommer_Neben"
"Burgenland","2015-07-01",417099,7,2015,"Sommer_Haupt"
"Burgenland","2015-08-01",482988,8,2015,"Sommer_Haupt"
"Burgenland","2015-09-01",282647,9,2015,"Sommer_Neben"
"Burgenland","2015-10-01",203285,10,2015,"Übergang"
"Burgenland","2015-11-01",171483,11,2015,"Übergang"
"Burgenland","2015-12-01",139736,12,2015,"Winter_Haupt"
"Burgenland","2016-01-01",144666,1,2016,"Winter_Haupt"
"Burgenland","2016-02-01",145517,2,2016,"Winter_Haupt"
"Burgenland","2016-03-01",173021,3,2016,"Winter_Haupt"
"Burgenland","2016-04-01",202356,4,2016,"Übergang"
"Burgenland","2016-05-01",328822,5,2016,"Sommer_Neben"
"Burgenland","2016-06-01",298746,6,2016,"Sommer_Neben"
"Burgenland","2016-07-01",437738,7,2016,"Sommer_Haupt"
"Burgenland","2016-08-01",510434,8,2016,"Sommer_Haupt"
"Burgenland","2016-09-01",299009,9,2016,"Sommer_Neben"
"Burgenland","2016-10-01",217417,10,2016,"Übergang"
"Burgenland","2016-11-01",179369,11,2016,"Übergang"
"Burgenland","2016-12-01",146738,12,2016,"Winter_Haupt"
"Burgenland","2017-01-01",145382,1,2017,"Winter_Haupt"
"Burgenland","2017-02-01",142710,2,2017,"Winter_Haupt"
"Burgenland","2017-03-01",155310,3,2017,"Winter_Haupt"
"Burgenland","2017-04-01",232034,4,2017,"Übergang"
"Burgenland","2017-05-01",278950,5,2017,"Sommer_Neben"
"Burgenland","2017-06-01",348144,6,2017,"Sommer_Neben"
"Burgenland","2017-07-01",436808,7,2017,"Sommer_Haupt"
"Burgenland","2017-08-01",502775,8,2017,"Sommer_Haupt"
"Burgenland","2017-09-01",306557,9,2017,"Sommer_Neben"
"Burgenland","2017-10-01",218575,10,2017,"Übergang"
"Burgenland","2017-11-01",181096,11,2017,"Übergang"
"Burgenland","2017-12-01",144153,12,2017,"Winter_Haupt"
"Burgenland","2018-01-01",144922,1,2018,"Winter_Haupt"
"Burgenland","2018-02-01",142619,2,2018,"Winter_Haupt"
"Burgenland","2018-03-01",168731,3,2018,"Winter_Haupt"
"Burgenland","2018-04-01",224025,4,2018,"Übergang"
"Burgenland","2018-05-01",306488,5,2018,"Sommer_Neben"
"Burgenland","2018-06-01",312160,6,2018,"Sommer_Neben"
"Burgenland","2018-07-01",431967,7,2018,"Sommer_Haupt"
"Burgenland","2018-08-01",486508,8,2018,"Sommer_Haupt"
"Burgenland","2018-09-01",294402,9,2018,"Sommer_Neben"
"Burgenland","2018-10-01",217367,10,2018,"Übergang"
"Burgenland","2018-11-01",183920,11,2018,"Übergang"
"Burgenland","2018-12-01",137325,12,2018,"Winter_Haupt"
"Burgenland","2019-01-01",142645,1,2019,"Winter_Haupt"
"Burgenland","2019-02-01",140588,2,2019,"Winter_Haupt"
"Burgenland","2019-03-01",163253,3,2019,"Winter_Haupt"
"Burgenland","2019-04-01",244834,4,2019,"Übergang"
"Burgenland","2019-05-01",283418,5,2019,"Sommer_Neben"
"Burgenland","2019-06-01",353757,6,2019,"Sommer_Neben"
"Burgenland","2019-07-01",430134,7,2019,"Sommer_Haupt"
"Burgenland","2019-08-01",513292,8,2019,"Sommer_Haupt"
"Burgenland","2019-09-01",301838,9,2019,"Sommer_Neben"
"Burgenland","2019-10-01",225463,10,2019,"Übergang"
"Burgenland","2019-11-01",193820,11,2019,"Übergang"
"Burgenland","2019-12-01",151025,12,2019,"Winter_Haupt"
"Burgenland","2020-01-01",145353,1,2020,"Winter_Haupt"
"Burgenland","2020-02-01",151431,2,2020,"Winter_Haupt"
"Burgenland","2020-03-01",64333,3,2020,"Winter_Haupt"
"Burgenland","2020-04-01",5074,4,2020,"Übergang"
"Burgenland","2020-05-01",46179,5,2020,"Sommer_Neben"
"Burgenland","2020-06-01",232561,6,2020,"Sommer_Neben"
"Burgenland","2020-07-01",447640,7,2020,"Sommer_Haupt"
"Burgenland","2020-08-01",546671,8,2020,"Sommer_Haupt"
"Burgenland","2020-09-01",369755,9,2020,"Sommer_Neben"
"Burgenland","2020-10-01",203553,10,2020,"Übergang"
"Burgenland","2020-11-01",46032,11,2020,"Übergang"
"Burgenland","2020-12-01",28378,12,2020,"Winter_Haupt"
"Burgenland","2021-01-01",29519,1,2021,"Winter_Haupt"
"Burgenland","2021-02-01",34523,2,2021,"Winter_Haupt"
"Burgenland","2021-03-01",45657,3,2021,"Winter_Haupt"
"Burgenland","2021-04-01",50314,4,2021,"Übergang"
"Burgenland","2021-05-01",158425,5,2021,"Sommer_Neben"
"Burgenland","2021-06-01",333589,6,2021,"Sommer_Neben"
"Burgenland","2021-07-01",471172,7,2021,"Sommer_Haupt"
"Burgenland","2021-08-01",555154,8,2021,"Sommer_Haupt"
"Burgenland","2021-09-01",360851,9,2021,"Sommer_Neben"
"Burgenland","2021-10-01",257757,10,2021,"Übergang"
"Burgenland","2021-11-01",126252,11,2021,"Übergang"
"Burgenland","2021-12-01",83574,12,2021,"Winter_Haupt"
"Burgenland","2022-01-01",115620,1,2022,"Winter_Haupt"
"Burgenland","2022-02-01",121057,2,2022,"Winter_Haupt"
"Burgenland","2022-03-01",138364,3,2022,"Winter_Haupt"
"Burgenland","2022-04-01",227242,4,2022,"Übergang"
"Burgenland","2022-05-01",290067,5,2022,"Sommer_Neben"
"Burgenland","2022-06-01",340227,6,2022,"Sommer_Neben"
"Burgenland","2022-07-01",407827,7,2022,"Sommer_Haupt"
"Burgenland","2022-08-01",470298,8,2022,"Sommer_Haupt"
"Burgenland","2022-09-01",294755,9,2022,"Sommer_Neben"
"Burgenland","2022-10-01",230442,10,2022,"Übergang"
"Burgenland","2022-11-01",164019,11,2022,"Übergang"
"Burgenland","2022-12-01",134073,12,2022,"Winter_Haupt"
"Burgenland","2023-01-01",138814,1,2023,"Winter_Haupt"
"Burgenland","2023-02-01",140234,2,2023,"Winter_Haupt"
"Burgenland","2023-03-01",149731,3,2023,"Winter_Haupt"
"Burgenland","2023-04-01",221850,4,2023,"Übergang"
"Burgenland","2023-05-01",280173,5,2023,"Sommer_Neben"
"Burgenland","2023-06-01",438079,6,2023,"Sommer_Neben"
"Burgenland","2023-07-01",417126,7,2023,"Sommer_Haupt"
"Burgenland","2023-08-01",487313,8,2023,"Sommer_Haupt"
"Burgenland","2023-09-01",311548,9,2023,"Sommer_Neben"
"Burgenland","2023-10-01",227662,10,2023,"Übergang"
"Burgenland","2023-11-01",183404,11,2023,"Übergang"
"Burgenland","2023-12-01",150073,12,2023,"Winter_Haupt"
"Burgenland","2024-01-01",149503,1,2024,"Winter_Haupt"
"Burgenland","2024-02-01",158524,2,2024,"Winter_Haupt"
"Burgenland","2024-03-01",190607,3,2024,"Winter_Haupt"
"Burgenland","2024-04-01",209122,4,2024,"Übergang"
"Burgenland","2024-05-01",333219,5,2024,"Sommer_Neben"
"Burgenland","2024-06-01",424828,6,2024,"Sommer_Neben"
"Burgenland","2024-07-01",437889,7,2024,"Sommer_Haupt"
"Burgenland","2024-08-01",504478,8,2024,"Sommer_Haupt"
"Burgenland","2024-09-01",286686,9,2024,"Sommer_Neben"
"Burgenland","2024-10-01",234204,10,2024,"Übergang"
"Burgenland","2024-11-01",196048,11,2024,"Übergang"
"Burgenland","2024-12-01",161897,12,2024,"Winter_Haupt"
"Kärnten","1974-01-01",255517,1,1974,"Winter_Haupt"
"Kärnten","1974-02-01",227401,2,1974,"Winter_Haupt"
"Kärnten","1974-03-01",224576,3,1974,"Winter_Haupt"
"Kärnten","1974-04-01",229045,4,1974,"Übergang"
"Kärnten","1974-05-01",427594,5,1974,"Sommer_Neben"
"Kärnten","1974-06-01",1715858,6,1974,"Sommer_Neben"
"Kärnten","1974-07-01",4995700,7,1974,"Sommer_Haupt"
"Kärnten","1974-08-01",5553696,8,1974,"Sommer_Haupt"
"Kärnten","1974-09-01",1387470,9,1974,"Sommer_Neben"
"Kärnten","1974-10-01",165337,10,1974,"Übergang"
"Kärnten","1974-11-01",38548,11,1974,"Übergang"
"Kärnten","1974-12-01",229923,12,1974,"Winter_Haupt"
"Kärnten","1975-01-01",261232,1,1975,"Winter_Haupt"
"Kärnten","1975-02-01",245466,2,1975,"Winter_Haupt"
"Kärnten","1975-03-01",334533,3,1975,"Winter_Haupt"
"Kärnten","1975-04-01",137895,4,1975,"Übergang"
"Kärnten","1975-05-01",555120,5,1975,"Sommer_Neben"
"Kärnten","1975-06-01",1926874,6,1975,"Sommer_Neben"
"Kärnten","1975-07-01",6272972,7,1975,"Sommer_Haupt"
"Kärnten","1975-08-01",5093480,8,1975,"Sommer_Haupt"
"Kärnten","1975-09-01",1281838,9,1975,"Sommer_Neben"
"Kärnten","1975-10-01",193207,10,1975,"Übergang"
"Kärnten","1975-11-01",44506,11,1975,"Übergang"
"Kärnten","1975-12-01",260522,12,1975,"Winter_Haupt"
"Kärnten","1976-01-01",299890,1,1976,"Winter_Haupt"
"Kärnten","1976-02-01",277992,2,1976,"Winter_Haupt"
"Kärnten","1976-03-01",244982,3,1976,"Winter_Haupt"
"Kärnten","1976-04-01",248644,4,1976,"Übergang"
"Kärnten","1976-05-01",431641,5,1976,"Sommer_Neben"
"Kärnten","1976-06-01",1862922,6,1976,"Sommer_Neben"
"Kärnten","1976-07-01",5659055,7,1976,"Sommer_Haupt"
"Kärnten","1976-08-01",4473015,8,1976,"Sommer_Haupt"
"Kärnten","1976-09-01",1168447,9,1976,"Sommer_Neben"
"Kärnten","1976-10-01",174104,10,1976,"Übergang"
"Kärnten","1976-11-01",39503,11,1976,"Übergang"
"Kärnten","1976-12-01",212982,12,1976,"Winter_Haupt"
"Kärnten","1977-01-01",321952,1,1977,"Winter_Haupt"
"Kärnten","1977-02-01",314962,2,1977,"Winter_Haupt"
"Kärnten","1977-03-01",291453,3,1977,"Winter_Haupt"
"Kärnten","1977-04-01",245300,4,1977,"Übergang"
"Kärnten","1977-05-01",488279,5,1977,"Sommer_Neben"
"Kärnten","1977-06-01",1879416,6,1977,"Sommer_Neben"
"Kärnten","1977-07-01",5250077,7,1977,"Sommer_Haupt"
"Kärnten","1977-08-01",4149740,8,1977,"Sommer_Haupt"
"Kärnten","1977-09-01",1082463,9,1977,"Sommer_Neben"
"Kärnten","1977-10-01",189532,10,1977,"Übergang"
"Kärnten","1977-11-01",60643,11,1977,"Übergang"
"Kärnten","1977-12-01",239161,12,1977,"Winter_Haupt"
"Kärnten","1978-01-01",379647,1,1978,"Winter_Haupt"
"Kärnten","1978-02-01",350795,2,1978,"Winter_Haupt"
"Kärnten","1978-03-01",477186,3,1978,"Winter_Haupt"
"Kärnten","1978-04-01",145218,4,1978,"Übergang"
"Kärnten","1978-05-01",583941,5,1978,"Sommer_Neben"
"Kärnten","1978-06-01",1660623,6,1978,"Sommer_Neben"
"Kärnten","1978-07-01",5189028,7,1978,"Sommer_Haupt"
"Kärnten","1978-08-01",4708966,8,1978,"Sommer_Haupt"
"Kärnten","1978-09-01",1214167,9,1978,"Sommer_Neben"
"Kärnten","1978-10-01",199572,10,1978,"Übergang"
"Kärnten","1978-11-01",56612,11,1978,"Übergang"
"Kärnten","1978-12-01",309974,12,1978,"Winter_Haupt"
"Kärnten","1979-01-01",432709,1,1979,"Winter_Haupt"
"Kärnten","1979-02-01",395579,2,1979,"Winter_Haupt"
"Kärnten","1979-03-01",317738,3,1979,"Winter_Haupt"
"Kärnten","1979-04-01",337484,4,1979,"Übergang"
"Kärnten","1979-05-01",491120,5,1979,"Sommer_Neben"
"Kärnten","1979-06-01",1882028,6,1979,"Sommer_Neben"
"Kärnten","1979-07-01",5745490,7,1979,"Sommer_Haupt"
"Kärnten","1979-08-01",5371387,8,1979,"Sommer_Haupt"
"Kärnten","1979-09-01",1475505,9,1979,"Sommer_Neben"
"Kärnten","1979-10-01",250391,10,1979,"Übergang"
"Kärnten","1979-11-01",61242,11,1979,"Übergang"
"Kärnten","1979-12-01",344544,12,1979,"Winter_Haupt"
"Kärnten","1980-01-01",465391,1,1980,"Winter_Haupt"
"Kärnten","1980-02-01",460879,2,1980,"Winter_Haupt"
"Kärnten","1980-03-01",371249,3,1980,"Winter_Haupt"
"Kärnten","1980-04-01",333314,4,1980,"Übergang"
"Kärnten","1980-05-01",656219,5,1980,"Sommer_Neben"
"Kärnten","1980-06-01",2173054,6,1980,"Sommer_Neben"
"Kärnten","1980-07-01",6340921,7,1980,"Sommer_Haupt"
"Kärnten","1980-08-01",5700615,8,1980,"Sommer_Haupt"
"Kärnten","1980-09-01",1727340,9,1980,"Sommer_Neben"
"Kärnten","1980-10-01",278691,10,1980,"Übergang"
"Kärnten","1980-11-01",67396,11,1980,"Übergang"
"Kärnten","1980-12-01",403804,12,1980,"Winter_Haupt"
"Kärnten","1981-01-01",546539,1,1981,"Winter_Haupt"
"Kärnten","1981-02-01",461430,2,1981,"Winter_Haupt"
"Kärnten","1981-03-01",338596,3,1981,"Winter_Haupt"
"Kärnten","1981-04-01",339143,4,1981,"Übergang"
"Kärnten","1981-05-01",542076,5,1981,"Sommer_Neben"
"Kärnten","1981-06-01",1932530,6,1981,"Sommer_Neben"
"Kärnten","1981-07-01",5999021,7,1981,"Sommer_Haupt"
"Kärnten","1981-08-01",6151735,8,1981,"Sommer_Haupt"
"Kärnten","1981-09-01",1756345,9,1981,"Sommer_Neben"
"Kärnten","1981-10-01",277134,10,1981,"Übergang"
"Kärnten","1981-11-01",68548,11,1981,"Übergang"
"Kärnten","1981-12-01",351274,12,1981,"Winter_Haupt"
"Kärnten","1982-01-01",519992,1,1982,"Winter_Haupt"
"Kärnten","1982-02-01",466675,2,1982,"Winter_Haupt"
"Kärnten","1982-03-01",340788,3,1982,"Winter_Haupt"
"Kärnten","1982-04-01",312601,4,1982,"Übergang"
"Kärnten","1982-05-01",621671,5,1982,"Sommer_Neben"
"Kärnten","1982-06-01",1964220,6,1982,"Sommer_Neben"
"Kärnten","1982-07-01",5727654,7,1982,"Sommer_Haupt"
"Kärnten","1982-08-01",5433506,8,1982,"Sommer_Haupt"
"Kärnten","1982-09-01",1667399,9,1982,"Sommer_Neben"
"Kärnten","1982-10-01",286464,10,1982,"Übergang"
"Kärnten","1982-11-01",68114,11,1982,"Übergang"
"Kärnten","1982-12-01",274587,12,1982,"Winter_Haupt"
"Kärnten","1983-01-01",407041,1,1983,"Winter_Haupt"
"Kärnten","1983-02-01",466044,2,1983,"Winter_Haupt"
"Kärnten","1983-03-01",432055,3,1983,"Winter_Haupt"
"Kärnten","1983-04-01",238903,4,1983,"Übergang"
"Kärnten","1983-05-01",651403,5,1983,"Sommer_Neben"
"Kärnten","1983-06-01",1890253,6,1983,"Sommer_Neben"
"Kärnten","1983-07-01",5345291,7,1983,"Sommer_Haupt"
"Kärnten","1983-08-01",5050558,8,1983,"Sommer_Haupt"
"Kärnten","1983-09-01",1604953,9,1983,"Sommer_Neben"
"Kärnten","1983-10-01",275917,10,1983,"Übergang"
"Kärnten","1983-11-01",75474,11,1983,"Übergang"
"Kärnten","1983-12-01",278295,12,1983,"Winter_Haupt"
"Kärnten","1984-01-01",451152,1,1984,"Winter_Haupt"
"Kärnten","1984-02-01",493769,2,1984,"Winter_Haupt"
"Kärnten","1984-03-01",392486,3,1984,"Winter_Haupt"
"Kärnten","1984-04-01",304086,4,1984,"Übergang"
"Kärnten","1984-05-01",496800,5,1984,"Sommer_Neben"
"Kärnten","1984-06-01",1719156,6,1984,"Sommer_Neben"
"Kärnten","1984-07-01",4944297,7,1984,"Sommer_Haupt"
"Kärnten","1984-08-01",4822224,8,1984,"Sommer_Haupt"
"Kärnten","1984-09-01",1527764,9,1984,"Sommer_Neben"
"Kärnten","1984-10-01",271237,10,1984,"Übergang"
"Kärnten","1984-11-01",74047,11,1984,"Übergang"
"Kärnten","1984-12-01",344820,12,1984,"Winter_Haupt"
"Kärnten","1985-01-01",465862,1,1985,"Winter_Haupt"
"Kärnten","1985-02-01",527817,2,1985,"Winter_Haupt"
"Kärnten","1985-03-01",428691,3,1985,"Winter_Haupt"
"Kärnten","1985-04-01",287185,4,1985,"Übergang"
"Kärnten","1985-05-01",564746,5,1985,"Sommer_Neben"
"Kärnten","1985-06-01",1780569,6,1985,"Sommer_Neben"
"Kärnten","1985-07-01",4703032,7,1985,"Sommer_Haupt"
"Kärnten","1985-08-01",4705267,8,1985,"Sommer_Haupt"
"Kärnten","1985-09-01",1545408,9,1985,"Sommer_Neben"
"Kärnten","1985-10-01",296003,10,1985,"Übergang"
"Kärnten","1985-11-01",78954,11,1985,"Übergang"
"Kärnten","1985-12-01",348309,12,1985,"Winter_Haupt"
"Kärnten","1986-01-01",484359,1,1986,"Winter_Haupt"
"Kärnten","1986-02-01",574410,2,1986,"Winter_Haupt"
"Kärnten","1986-03-01",605212,3,1986,"Winter_Haupt"
"Kärnten","1986-04-01",210480,4,1986,"Übergang"
"Kärnten","1986-05-01",668902,5,1986,"Sommer_Neben"
"Kärnten","1986-06-01",1482193,6,1986,"Sommer_Neben"
"Kärnten","1986-07-01",5009342,7,1986,"Sommer_Haupt"
"Kärnten","1986-08-01",4994005,8,1986,"Sommer_Haupt"
"Kärnten","1986-09-01",1622817,9,1986,"Sommer_Neben"
"Kärnten","1986-10-01",328914,10,1986,"Übergang"
"Kärnten","1986-11-01",83052,11,1986,"Übergang"
"Kärnten","1986-12-01",354341,12,1986,"Winter_Haupt"
"Kärnten","1987-01-01",527487,1,1987,"Winter_Haupt"
"Kärnten","1987-02-01",575081,2,1987,"Winter_Haupt"
"Kärnten","1987-03-01",495078,3,1987,"Winter_Haupt"
"Kärnten","1987-04-01",345239,4,1987,"Übergang"
"Kärnten","1987-05-01",525712,5,1987,"Sommer_Neben"
"Kärnten","1987-06-01",1787591,6,1987,"Sommer_Neben"
"Kärnten","1987-07-01",4821455,7,1987,"Sommer_Haupt"
"Kärnten","1987-08-01",4802852,8,1987,"Sommer_Haupt"
"Kärnten","1987-09-01",1674188,9,1987,"Sommer_Neben"
"Kärnten","1987-10-01",358020,10,1987,"Übergang"
"Kärnten","1987-11-01",85748,11,1987,"Übergang"
"Kärnten","1987-12-01",347362,12,1987,"Winter_Haupt"
"Kärnten","1988-01-01",552108,1,1988,"Winter_Haupt"
"Kärnten","1988-02-01",662884,2,1988,"Winter_Haupt"
"Kärnten","1988-03-01",609410,3,1988,"Winter_Haupt"
"Kärnten","1988-04-01",301687,4,1988,"Übergang"
"Kärnten","1988-05-01",622689,5,1988,"Sommer_Neben"
"Kärnten","1988-06-01",1615266,6,1988,"Sommer_Neben"
"Kärnten","1988-07-01",5102889,7,1988,"Sommer_Haupt"
"Kärnten","1988-08-01",5006036,8,1988,"Sommer_Haupt"
"Kärnten","1988-09-01",1741405,9,1988,"Sommer_Neben"
"Kärnten","1988-10-01",362054,10,1988,"Übergang"
"Kärnten","1988-11-01",95573,11,1988,"Übergang"
"Kärnten","1988-12-01",307624,12,1988,"Winter_Haupt"
"Kärnten","1989-01-01",469518,1,1989,"Winter_Haupt"
"Kärnten","1989-02-01",525742,2,1989,"Winter_Haupt"
"Kärnten","1989-03-01",643455,3,1989,"Winter_Haupt"
"Kärnten","1989-04-01",276329,4,1989,"Übergang"
"Kärnten","1989-05-01",784268,5,1989,"Sommer_Neben"
"Kärnten","1989-06-01",1706826,6,1989,"Sommer_Neben"
"Kärnten","1989-07-01",5328806,7,1989,"Sommer_Haupt"
"Kärnten","1989-08-01",5125727,8,1989,"Sommer_Haupt"
"Kärnten","1989-09-01",1815053,9,1989,"Sommer_Neben"
"Kärnten","1989-10-01",419490,10,1989,"Übergang"
"Kärnten","1989-11-01",106589,11,1989,"Übergang"
"Kärnten","1989-12-01",361022,12,1989,"Winter_Haupt"
"Kärnten","1990-01-01",492192,1,1990,"Winter_Haupt"
"Kärnten","1990-02-01",576272,2,1990,"Winter_Haupt"
"Kärnten","1990-03-01",427261,3,1990,"Winter_Haupt"
"Kärnten","1990-04-01",359055,4,1990,"Übergang"
"Kärnten","1990-05-01",642411,5,1990,"Sommer_Neben"
"Kärnten","1990-06-01",1814963,6,1990,"Sommer_Neben"
"Kärnten","1990-07-01",4779869,7,1990,"Sommer_Haupt"
"Kärnten","1990-08-01",4852209,8,1990,"Sommer_Haupt"
"Kärnten","1990-09-01",1703529,9,1990,"Sommer_Neben"
"Kärnten","1990-10-01",417425,10,1990,"Übergang"
"Kärnten","1990-11-01",124518,11,1990,"Übergang"
"Kärnten","1990-12-01",425412,12,1990,"Winter_Haupt"
"Kärnten","1991-01-01",604369,1,1991,"Winter_Haupt"
"Kärnten","1991-02-01",774568,2,1991,"Winter_Haupt"
"Kärnten","1991-03-01",713245,3,1991,"Winter_Haupt"
"Kärnten","1991-04-01",291888,4,1991,"Übergang"
