time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2016-03-16 12:00:00,0,46.6665512870549,15.46875,2016-03-01,46.3156754915261,15.1171875,3.8333194e-05
2016-03-16 12:00:00,0,46.6665512870549,16.171875,2016-03-01,46.3156754915261,15.8203125,4.0082814e-05
2016-03-16 12:00:00,0,46.6665512870549,16.875,2016-03-01,46.3156754915261,16.5234375,4.6006822e-05
2016-03-16 12:00:00,0,47.3683028045918,9.84375,2016-03-01,47.017427045823354,9.4921875,2.8428618e-05
2016-03-16 12:00:00,0,47.3683028045918,10.546875,2016-03-01,47.017427045823354,10.1953125,3.0678428e-05
2016-03-16 12:00:00,0,47.3683028045918,11.25,2016-03-01,47.017427045823354,10.8984375,3.4929268e-05
2016-03-16 12:00:00,0,47.3683028045918,11.953125,2016-03-01,47.017427045823354,11.6015625,3.7941045e-05
2016-03-16 12:00:00,0,47.3683028045918,12.65625,2016-03-01,47.017427045823354,12.3046875,3.908367e-05
2016-03-16 12:00:00,0,47.3683028045918,13.359375,2016-03-01,47.017427045823354,13.0078125,3.7018624e-05
2016-03-16 12:00:00,0,47.3683028045918,14.0625,2016-03-01,47.017427045823354,13.7109375,3.439138e-05
2016-03-16 12:00:00,0,47.3683028045918,14.765625,2016-03-01,47.017427045823354,14.4140625,3.3397697e-05
2016-03-16 12:00:00,0,47.3683028045918,15.46875,2016-03-01,47.017427045823354,15.1171875,3.4491575e-05
2016-03-16 12:00:00,0,47.3683028045918,16.171875,2016-03-01,47.017427045823354,15.8203125,3.83863e-05
2016-03-16 12:00:00,0,47.3683028045918,16.875,2016-03-01,47.017427045823354,16.5234375,4.665498e-05
2016-03-16 12:00:00,0,48.0700542447729,9.84375,2016-03-01,47.71917852468235,9.4921875,2.8803634e-05
2016-03-16 12:00:00,0,48.0700542447729,10.546875,2016-03-01,47.71917852468235,10.1953125,2.8623559e-05
2016-03-16 12:00:00,0,48.0700542447729,11.25,2016-03-01,47.71917852468235,10.8984375,3.0214189e-05
2016-03-16 12:00:00,0,48.0700542447729,11.953125,2016-03-01,47.71917852468235,11.6015625,3.2945987e-05
2016-03-16 12:00:00,0,48.0700542447729,12.65625,2016-03-01,47.71917852468235,12.3046875,3.576708e-05
2016-03-16 12:00:00,0,48.0700542447729,13.359375,2016-03-01,47.71917852468235,13.0078125,3.6791324e-05
2016-03-16 12:00:00,0,48.0700542447729,14.0625,2016-03-01,47.71917852468235,13.7109375,3.4074907e-05
2016-03-16 12:00:00,0,48.0700542447729,14.765625,2016-03-01,47.71917852468235,14.4140625,3.2728058e-05
2016-03-16 12:00:00,0,48.0700542447729,15.46875,2016-03-01,47.71917852468235,15.1171875,3.417138e-05
2016-03-16 12:00:00,0,48.0700542447729,16.171875,2016-03-01,47.71917852468235,15.8203125,4.1510575e-05
2016-03-16 12:00:00,0,48.0700542447729,16.875,2016-03-01,47.71917852468235,16.5234375,4.70871e-05
2016-03-16 12:00:00,0,48.7718056035057,9.84375,2016-03-01,48.4209299241393,9.4921875,2.3997016e-05
2016-03-16 12:00:00,0,48.7718056035057,10.546875,2016-03-01,48.4209299241393,10.1953125,2.076825e-05
2016-03-16 12:00:00,0,48.7718056035057,11.25,2016-03-01,48.4209299241393,10.8984375,1.8209903e-05
2016-03-16 12:00:00,0,48.7718056035057,11.953125,2016-03-01,48.4209299241393,11.6015625,1.832319e-05
2016-03-16 12:00:00,0,48.7718056035057,12.65625,2016-03-01,48.4209299241393,12.3046875,2.0868345e-05
2016-03-16 12:00:00,0,48.7718056035057,13.359375,2016-03-01,48.4209299241393,13.0078125,2.2261354e-05
2016-03-16 12:00:00,0,48.7718056035057,14.0625,2016-03-01,48.4209299241393,13.7109375,2.2328142e-05
2016-03-16 12:00:00,0,48.7718056035057,14.765625,2016-03-01,48.4209299241393,14.4140625,2.1800266e-05
2016-03-16 12:00:00,0,48.7718056035057,15.46875,2016-03-01,48.4209299241393,15.1171875,2.6568077e-05
2016-03-16 12:00:00,0,48.7718056035057,16.171875,2016-03-01,48.4209299241393,15.8203125,3.4354318e-05
2016-03-16 12:00:00,0,48.7718056035057,16.875,2016-03-01,48.4209299241393,16.5234375,4.3286003e-05
2016-03-16 12:00:00,1,46.6665512870549,9.84375,2016-04-01,47.017427045823354,10.1953125,2.9746938e-05
2016-03-16 12:00:00,1,46.6665512870549,10.546875,2016-04-01,47.017427045823354,10.8984375,3.0161327e-05
2016-03-16 12:00:00,1,46.6665512870549,11.25,2016-04-01,47.017427045823354,11.6015625,3.0095103e-05
2016-03-16 12:00:00,1,46.6665512870549,11.953125,2016-04-01,47.017427045823354,12.3046875,3.074047e-05
2016-03-16 12:00:00,1,46.6665512870549,12.65625,2016-04-01,47.017427045823354,13.0078125,3.2846765e-05
2016-03-16 12:00:00,1,46.6665512870549,13.359375,2016-04-01,47.017427045823354,13.7109375,3.797723e-05
2016-03-16 12:00:00,1,46.6665512870549,14.0625,2016-04-01,47.017427045823354,14.4140625,3.7543403e-05
2016-03-16 12:00:00,1,46.6665512870549,14.765625,2016-04-01,47.017427045823354,15.1171875,3.7398033e-05
2016-03-16 12:00:00,1,46.6665512870549,15.46875,2016-04-01,47.017427045823354,15.8203125,3.8333194e-05
2016-03-16 12:00:00,1,46.6665512870549,16.171875,2016-04-01,47.017427045823354,16.5234375,4.0082814e-05
2016-03-16 12:00:00,1,46.6665512870549,16.875,2016-04-01,47.017427045823354,17.2265625,4.6006822e-05
2016-03-16 12:00:00,1,47.3683028045918,9.84375,2016-04-01,47.71917852468235,10.1953125,2.8428618e-05
2016-03-16 12:00:00,1,47.3683028045918,10.546875,2016-04-01,47.71917852468235,10.8984375,3.0678428e-05
2016-03-16 12:00:00,1,47.3683028045918,11.25,2016-04-01,47.71917852468235,11.6015625,3.4929268e-05
2016-03-16 12:00:00,1,47.3683028045918,11.953125,2016-04-01,47.71917852468235,12.3046875,3.7941045e-05
2016-03-16 12:00:00,1,47.3683028045918,12.65625,2016-04-01,47.71917852468235,13.0078125,3.908367e-05
2016-03-16 12:00:00,1,47.3683028045918,13.359375,2016-04-01,47.71917852468235,13.7109375,3.7018624e-05
2016-03-16 12:00:00,1,47.3683028045918,14.0625,2016-04-01,47.71917852468235,14.4140625,3.439138e-05
2016-03-16 12:00:00,1,47.3683028045918,14.765625,2016-04-01,47.71917852468235,15.1171875,3.3397697e-05
2016-03-16 12:00:00,1,47.3683028045918,15.46875,2016-04-01,47.71917852468235,15.8203125,3.4491575e-05
